0.58026	1.00844	-3.52428
0.35955	1.52671	48.8729
0.668945	0.460396	6.61781
0.479228	1.17389	0.0678543
0.477369	0.820282	0.519366
0.469594	0.553303	8.59521
0.440891	1.29515	-0.126727
0.520097	0.905538	0.0712891
0.470357	0.996712	3.34048
0.535728	1.09765	-1.0745
0.425282	0.692203	-0.564738
0.551014	1.24094	0.583603
0.450869	0.865322	-30.7401
0.634146	0.843419	-1.80633
0.557887	1.6714	-1.49607
0.544015	1.29737	0.857237
0.410721	0.407807	3.88926
0.494989	0.436548	-2.10004
0.303608	0.781159	2.08515
0.518348	1.14567	-0.399112
0.422554	0.498737	2.53038
0.328632	0.873199	-0.153725
0.372207	1.48059	-0.204664
0.537919	0.776223	-264.894
0.642473	1.50962	1.65899
0.429487	0.67904	1.95063
0.435395	0.962271	10.5938
0.409681	0.793456	2.2619
0.393244	0.616349	1.75044
0.496174	0.706036	3.13613
0.575342	0.61838	0.9882
0.352677	1.22842	0.873664
0.523327	0.872309	1.13958
0.512358	0.936266	-0.114773
0.51888	0.735011	-0.704405
0.700391	1.57138	0.67639
0.54876	1.1204	-362.908
0.613051	0.942455	0.223524
0.610893	1.32233	-2.31275
0.36707	1.48009	-0.0585029
0.471621	1.22358	0.365437
0.416614	0.615398	0.4984
0.454591	0.833002	-2.54068
0.451597	1.10095	-1.07303
0.430496	1.10583	-0.412409
0.43317	0.576554	0.51465
0.495619	1.05997	-2.09464
0.470522	2.28233	-0.801776
0.575144	1.30775	-0.306406
0.465643	0.857737	-1.04869
0.551128	0.729943	-2.85299
0.504775	0.644712	341.481
0.369214	0.640402	1.68578
0.500048	1.05055	-1.69335
0.584181	0.879906	16.7298
0.412581	1.32939	-1.00105
0.611628	0.723934	0.468969
0.537169	0.990882	1.08284
0.498089	0.729205	-0.52417
0.40407	1.47015	-1.66192
0.528955	0.931213	0.769751
0.448221	0.662386	8.76436
0.47446	1.56526	19.7975
0.591021	0.823632	-3.22359
0.627791	0.937474	-3.20025
0.34255	0.598742	0.465976
0.403007	0.884196	1.10981
0.618165	1.08102	1.76504
0.407932	1.29022	-0.885202
0.515909	1.14031	-0.507163
0.550335	1.40225	0.973817
0.450445	1.24655	2.39253
0.323791	1.03388	-0.0296023
0.4033	1.21185	-0.406545
0.58918	0.899226	-1.45615
0.533579	0.833353	2.96956
0.543271	1.14741	1.52467
0.390857	1.39589	-0.120626
0.358778	0.912709	0.879164
0.563261	1.17774	0.111367
0.389989	0.46653	-0.572339
0.546701	1.22444	1.2002
0.451255	1.01298	11.4592
0.591289	0.945254	1.08249
0.5665	1.06501	-0.549468
0.511185	0.909308	-0.157649
0.518157	0.871705	-0.184343
0.5649	0.454812	-0.696767
0.442864	0.876684	-1.74635
0.542377	1.2403	-2.60062
0.56546	1.64723	-4.40057
0.438522	1.4206	-0.434638
0.356626	1.01768	1.251
0.543159	0.804184	-0.27783
0.354607	0.659021	0.463215
0.515167	0.656108	0.109983
0.606991	0.688785	1.01038
0.601717	1.28989	-0.506924
0.451347	0.77733	5.06196
0.567622	0.709241	0.199625
0.537716	1.86271	-0.419887
0.457733	1.27791	0.946523
0.563365	1.0356	10.5845
0.457582	0.970433	0.46676
0.689926	0.886187	-3.64427
0.462008	1.5263	-1.01981
0.381921	0.94874	3.38209
0.51384	0.939671	0.245639
0.567816	0.805984	-0.145888
0.527744	0.835631	2.20111
0.491916	1.29419	-0.236039
0.448596	1.39422	0.141173
0.296888	0.881605	-2.59634
0.477166	1.19515	0.299901
0.439038	1.22746	-1.42252
0.383947	0.421363	-1.2628
0.466115	1.12431	0.143807
0.467643	1.5912	1.58319
0.441855	0.729415	0.0990327
0.428559	0.956796	0.178846
0.532121	1.32094	-1.8388
0.436929	0.746142	0.0567237
0.410936	0.65967	1.04473
0.587518	1.10996	-0.805949
0.425213	1.50121	-0.952401
0.537621	1.46128	1.75717
0.58631	0.92753	0.598757
0.506302	1.46651	1.51629
0.633785	1.80321	-3.26575
0.736393	0.841537	0.171126
0.628779	0.717992	-0.410807
0.542793	0.875827	0.106794
0.355366	1.43623	-0.951415
0.434028	1.41844	0.295414
0.49983	0.665517	-1.30609
0.629231	1.44003	0.877426
0.389279	1.29083	-0.996384
0.617767	0.909188	-0.386372
0.639101	0.897069	0.756784
0.428958	0.698543	0.157515
0.5076	0.764401	-152.07
0.487927	0.942963	10.4954
0.497591	1.59372	0.721166
0.710779	1.74926	-0.184476
0.477854	1.01004	0.81638
0.606219	0.996142	-0.512711
0.308997	1.03255	-2.0418
0.556746	0.941382	0.660587
0.522544	1.1004	-1.02433
0.593698	0.963302	-3.92787
0.480806	0.429272	0.553515
0.387116	0.819409	3.66319
0.387399	1.19613	0.192292
0.461684	1.30713	0.0248679
0.460967	1.03748	32.7674
0.529225	0.714983	5.04934
0.651881	1.42615	-0.541213
0.389531	1.14507	-0.935151
0.385209	1.14092	-5.83999
0.47498	1.13776	1.91484
0.352266	0.90032	1.17138
0.368523	0.983229	1.42408
0.534265	0.865586	1.63993
0.564636	0.706681	11.3363
0.499277	1.21811	1.85436
0.511706	1.37874	-0.809819
0.529496	0.348314	-3.51396
0.402502	0.683254	-47.3939
0.659022	1.09286	2.03516
0.484887	1.1288	0.207093
0.569639	0.949238	-3.39238
0.553177	1.45454	0.31504
0.727665	1.0318	1.68135
0.544524	1.29567	4.72433
0.360581	0.931086	-152.503
0.584909	0.990472	-0.0756384
0.466992	1.32642	-12.8394
0.573688	0.519863	0.752194
0.514337	1.18171	0.306907
0.519596	0.792575	1.26104
0.479769	0.905741	4.90711
0.287768	1.5913	-0.105712
0.392567	1.41054	-0.00299399
0.516975	0.969592	1.33418
0.390471	0.661572	1.92889
0.537019	0.975314	2.22207
0.344248	0.702063	-0.695986
0.66346	1.40625	0.506637
0.458726	1.59044	-0.0678117
0.46357	1.15023	3.68462
0.536281	0.835257	-1.82758
0.354089	1.19627	0.100469
0.489484	1.94169	0.569045
0.575933	0.634695	2.89702
0.400062	0.968424	-0.638277
0.549001	0.896659	0.294792
0.515698	0.86619	-0.272005
0.584558	1.16997	1.32682
0.416269	0.989744	0.466592
0.45383	1.01174	0.730314
0.415965	1.0064	0.273174
0.697425	1.16914	-16.2074
0.334308	0.894842	-2.02586
0.416382	1.0985	0.585431
0.491339	0.526249	-0.417905
0.605148	0.886722	0.264848
0.572111	1.32583	2.81272
0.549906	0.725302	0.813292
0.562227	0.979452	0.403951
0.390514	1.40656	-0.898753
0.466172	1.14848	2.69241
0.486281	0.864206	-2.86434
0.457989	1.23176	2.07577
0.577881	1.54004	-1.69621
0.440944	0.788664	-6.27295
0.430349	1.32448	-3.27684
0.658609	1.59145	-0.118842
0.59329	1.79111	-4.88548
0.440935	0.992645	3.23395
0.429662	0.788607	-0.120755
0.509489	1.60431	1.26612
0.336651	0.553655	-0.206805
0.618049	1.17251	1.3004
0.591825	0.653449	0.601774
0.567165	1.80835	-0.99051
0.5728	0.941717	-17.0876
0.590944	1.17006	-0.365887
0.574603	0.751206	-0.200783
0.34546	1.1017	-1.93456
0.328718	1.14865	-0.22526
0.592408	0.742003	0.713834
0.241952	0.926051	-2.51461
0.418268	1.13949	-0.000642827
0.539655	1.28546	-0.606758
0.494953	0.826775	0.643889
0.622058	1.36413	1.52227
0.396956	1.02086	-0.856729
0.417376	1.01203	0.418114
0.354064	1.47251	-7.12803
0.521481	1.60518	1.92927
0.537013	0.669606	0.570455
0.419225	0.530441	-4.02227
0.432741	0.608744	2.49103
0.442436	1.04535	-0.918614
0.540342	1.04151	1.01001
0.577147	1.59254	-3.48945
0.670207	1.37265	-3.40457
0.218234	0.601031	1.02944
0.506297	0.668264	5.79327
0.401305	1.09262	-63.9826
0.231865	1.21347	1.40703
0.42486	1.04185	0.56707
0.446277	1.13101	-0.103154
0.503381	0.739579	-1.17009
0.526812	0.789943	0.646902
0.444653	0.880997	-8.12149
0.613427	0.853737	0.842251
0.490118	0.569224	0.261553
0.503422	1.12257	8.70793
0.550988	0.967782	0.314975
0.510685	0.955372	1.83872
0.358137	0.4297	2.93642
0.432749	1.4409	-0.661556
0.550865	1.19847	0.548434
0.527167	0.850513	-7.1335
0.576536	1.34292	0.065994
0.363707	1.76259	-0.494951
0.465269	0.332517	-0.697508
0.414578	0.958385	-11.6547
0.474216	0.512953	-0.272312
0.583204	1.02548	0.503805
0.545101	0.821436	-1.17504
0.552062	0.949894	1.47438
0.4544	0.58912	-268.948
0.53863	1.16514	0.471333
0.613512	1.11785	0.608928
0.55962	0.893584	2.24878
0.539223	0.981923	0.782543
0.279311	1.50913	-0.659423
0.493375	1.37759	0.117202
0.50695	1.22623	1.15654
0.402793	0.959997	5.91105
0.647772	1.43737	-0.516311
0.621641	1.63987	-0.1982
0.626285	1.45594	-2.45993
0.581535	1.1544	-3.3753
0.400853	1.40253	-1.1296
0.570285	1.63419	1.81891
0.374501	0.74396	0.249518
0.556167	1.61715	0.852487
0.564958	1.07686	-49
0.586502	1.01168	0.293427
0.601513	1.40584	0.279528
0.480048	0.772807	0.399821
0.428921	1.19757	0.748794
0.532805	1.02141	1.97252
0.568689	1.05139	-1.18133
0.584183	0.660747	0.246201
0.552212	1.22255	-2.94254
0.450618	0.719572	8.57877
0.422709	0.929441	-4.72932
0.619576	1.0463	-0.55315
0.515392	0.971549	-0.877871
0.588959	1.2321	0.782955
0.467055	0.516501	-0.661661
0.503138	1.16615	0.40626
0.563985	0.88463	-0.397066
0.532745	0.500018	0.533052
0.384987	1.52776	2.36469
0.413785	0.726748	1.14938
0.496115	1.05304	0.686
0.633238	0.705403	-1.6371
0.554636	0.966571	1.03935
0.440868	1.61454	-2.13746
0.518511	0.785293	-0.523377
0.686119	1.1268	-2.45231
0.558508	0.471797	-0.251155
0.517522	0.843829	-0.526112
0.544667	1.68826	-0.0751597
0.420639	1.00661	1.19564
0.526447	0.924093	-0.273205
0.476985	0.884798	0.356338
0.533189	0.427908	1.05448
0.256262	1.48389	-0.951759
0.462816	0.88108	-0.368674
0.550434	0.767466	1.58605
0.463567	1.0906	-0.0777662
0.551207	1.15697	3.96792
0.495372	0.703226	-0.713808
0.58033	0.589352	-0.25644
0.520839	0.969441	1.14529
0.410221	0.675614	1.54601
0.445017	0.953716	2.38668
0.453733	1.52118	0.725529
0.409808	1.22877	2.24178
0.536944	1.26874	-1.50803
0.652361	1.12468	-0.379781
0.465531	0.903177	0.0625136
0.543736	1.04059	0.351945
0.509122	1.13037	2.14638
0.508702	0.580906	-1.73887
0.401993	0.798045	-1.47592
0.551599	0.690155	0.473504
0.322972	1.07524	0.933278
0.525793	1.04906	-15.3298
0.390507	0.770342	-0.0768634
0.422273	1.09851	0.627477
0.395905	0.935348	0.583124
0.440465	0.725132	-0.131199
0.391854	1.25331	-1.68622
0.653173	1.24736	15.6733
0.334815	1.57035	0.255972
0.686876	1.12653	26.269
0.516832	1.3921	0.512346
0.395142	0.836303	2.47235
0.370123	1.33981	70.4464
0.580918	0.811867	-15.8996
0.429501	1.04273	0.123258
0.28456	0.809678	0.157857
0.42368	0.680268	0.0775308
0.447982	0.966005	-0.272267
0.454808	0.968054	0.670739
0.527903	1.01181	0.431007
0.421677	0.870794	-0.379693
0.587052	0.740774	1.48001
0.538801	0.614054	-0.213439
0.553168	0.645351	-0.967705
0.581609	1.11587	-5.6665
0.600763	1.10374	2.04779
0.415127	1.2424	0.896689
0.566813	0.89772	0.306312
0.595357	1.55399	2.93123
0.432834	0.958199	0.631672
0.511964	0.966011	-3.46543
0.454084	0.749835	0.974244
0.498387	0.83114	0.27105
0.440947	1.49508	-0.190219
0.489007	1.28407	0.19853
0.534803	1.39034	-3.25406
0.558073	0.930688	1.7809
0.594915	0.460426	0.347019
0.624616	1.93474	-0.241136
0.235937	0.841986	0.436955
0.432063	1.41505	22.9689
0.426669	1.05652	0.747203
0.478664	0.740805	-0.494792
0.566456	1.83377	-11.5787
0.440645	0.783985	0.290951
0.470314	1.15349	-0.0493192
0.337144	1.03753	-1.23223
0.579222	0.702889	1.78746
0.464973	0.970446	-0.189351
0.517236	0.691804	0.857028
0.400004	0.861154	-3.40808
0.678885	0.679653	8.89515
0.426029	1.28656	-0.945853
